Journal_Name,year,e_issn,policy,policy_year,Field,All_Fields,JCR_Abbrev,sum_bar,sum_inf,sum_eligible,n_bar_or_informative,sum_only_bar,sum_only_inf,sum_bar_and_inf,n_articles,p_bar,p_informative,p_eligible,p_only_bar,p_only_inf,p_bar_and_inf
Molecular Therapy,2020,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,141,115,160,160,45,19,96,166,0.88125,0.71875,0.963855421686747,0.28125,0.11875,0.6
Molecular Therapy,2021,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,141,150,178,178,28,37,113,186,0.7921348314606742,0.8426966292134831,0.956989247311828,0.1573033707865168,0.2078651685393258,0.6348314606741573
Molecular Therapy,2022,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,140,167,199,199,32,59,108,206,0.7035175879396985,0.8391959798994975,0.9660194174757282,0.1608040201005025,0.2964824120603015,0.542713567839196
Molecular Therapy,2023,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,115,154,178,178,24,63,91,181,0.6460674157303371,0.8651685393258427,0.9834254143646408,0.1348314606741573,0.3539325842696629,0.5112359550561798
Molecular Therapy,2024,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,136,200,219,219,19,83,117,224,0.6210045662100456,0.91324200913242,0.9776785714285714,0.0867579908675799,0.3789954337899543,0.5342465753424658
Molecular Therapy,2025,1525-0024,0,,Genetics & Heredity,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",MOL THER,152,257,273,273,16,121,136,282,0.5567765567765568,0.9413919413919414,0.9680851063829788,0.0586080586080586,0.4432234432234432,0.4981684981684982
Molecular Therapy-Oncolytics,2014,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,4,0,4,4,4,0,0,4,1.0,0.0,1.0,1.0,0.0,0.0
Molecular Therapy-Oncolytics,2015,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,15,6,15,15,9,0,6,20,1.0,0.4,0.75,0.6,0.0,0.4
Molecular Therapy-Oncolytics,2016,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,30,16,31,31,15,1,15,31,0.967741935483871,0.5161290322580645,1.0,0.4838709677419355,0.032258064516129,0.4838709677419355
Molecular Therapy-Oncolytics,2017,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,26,14,29,29,15,3,11,32,0.896551724137931,0.4827586206896552,0.90625,0.5172413793103449,0.1034482758620689,0.3793103448275862
Molecular Therapy-Oncolytics,2018,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,23,16,25,25,9,2,14,27,0.92,0.64,0.925925925925926,0.36,0.08,0.56
Molecular Therapy-Oncolytics,2019,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,65,46,67,67,21,2,44,72,0.9701492537313432,0.6865671641791045,0.9305555555555556,0.3134328358208955,0.0298507462686567,0.6567164179104478
Molecular Therapy-Oncolytics,2020,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,127,103,148,148,45,21,82,149,0.8581081081081081,0.6959459459459459,0.9932885906040269,0.304054054054054,0.1418918918918918,0.5540540540540541
Molecular Therapy-Oncolytics,2021,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,120,113,147,147,34,27,86,152,0.8163265306122449,0.7687074829931972,0.9671052631578948,0.2312925170068027,0.1836734693877551,0.5850340136054422
Molecular Therapy-Oncolytics,2022,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,99,88,119,119,31,20,68,121,0.8319327731092437,0.7394957983193278,0.9834710743801652,0.2605042016806723,0.1680672268907563,0.5714285714285714
Molecular Therapy-Oncolytics,2023,2372-7705,0,,Oncology,"Oncology; Medicine, Research & Experimental",MOL THER ONCOLYTICS,50,47,59,59,12,9,38,63,0.847457627118644,0.7966101694915254,0.9365079365079364,0.2033898305084746,0.1525423728813559,0.6440677966101694
Movement Disorders,2010,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,86,74,137,137,63,51,23,340,0.6277372262773723,0.5401459854014599,0.4029411764705882,0.4598540145985401,0.3722627737226277,0.1678832116788321
Movement Disorders,2011,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,72,89,137,137,48,65,24,246,0.5255474452554745,0.6496350364963503,0.556910569105691,0.3503649635036496,0.4744525547445255,0.1751824817518248
Movement Disorders,2012,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,34,28,59,59,31,25,3,147,0.576271186440678,0.4745762711864407,0.4013605442176871,0.5254237288135594,0.423728813559322,0.0508474576271186
Movement Disorders,2013,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,35,15,42,42,27,7,8,128,0.8333333333333334,0.3571428571428571,0.328125,0.6428571428571429,0.1666666666666666,0.1904761904761904
Movement Disorders,2014,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,34,25,51,51,26,17,8,153,0.6666666666666666,0.4901960784313725,0.3333333333333333,0.5098039215686274,0.3333333333333333,0.1568627450980392
Movement Disorders,2015,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,27,24,46,46,22,19,5,154,0.5869565217391305,0.5217391304347826,0.2987012987012987,0.4782608695652174,0.4130434782608695,0.108695652173913
Movement Disorders,2016,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,29,17,43,43,26,14,3,124,0.6744186046511628,0.3953488372093023,0.3467741935483871,0.6046511627906976,0.3255813953488372,0.0697674418604651
Movement Disorders,2017,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,26,31,53,53,22,27,4,115,0.490566037735849,0.5849056603773585,0.4608695652173913,0.4150943396226415,0.5094339622641509,0.0754716981132075
Movement Disorders,2018,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,38,35,64,64,29,26,9,121,0.59375,0.546875,0.5289256198347108,0.453125,0.40625,0.140625
Movement Disorders,2019,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,41,36,62,62,26,21,15,132,0.6612903225806451,0.5806451612903226,0.4696969696969697,0.4193548387096774,0.3387096774193548,0.2419354838709677
Movement Disorders,2020,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,43,64,94,94,30,51,13,210,0.4574468085106383,0.6808510638297872,0.4476190476190476,0.3191489361702128,0.5425531914893617,0.1382978723404255
Movement Disorders,2021,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,45,93,122,122,29,77,16,235,0.3688524590163934,0.7622950819672131,0.5191489361702127,0.2377049180327868,0.6311475409836066,0.1311475409836065
Movement Disorders,2022,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,37,85,103,103,18,66,19,198,0.3592233009708738,0.8252427184466019,0.5202020202020202,0.174757281553398,0.6407766990291263,0.1844660194174757
Movement Disorders,2023,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,26,84,100,100,16,74,10,189,0.26,0.84,0.5291005291005291,0.16,0.74,0.1
Movement Disorders,2024,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,17,71,83,83,12,66,5,172,0.2048192771084337,0.8554216867469879,0.4825581395348837,0.144578313253012,0.7951807228915663,0.0602409638554216
Movement Disorders,2025,1531-8257,0,,Clinical Neurology,Clinical Neurology,MOVEMENT DISORD,30,105,124,124,19,94,11,254,0.2419354838709677,0.8467741935483871,0.4881889763779528,0.1532258064516129,0.7580645161290323,0.0887096774193548
Mucosal Immunology,2010,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,30,16,33,33,17,3,13,35,0.9090909090909092,0.4848484848484848,0.9428571428571428,0.5151515151515151,0.0909090909090909,0.3939393939393939
Mucosal Immunology,2011,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,39,23,42,42,19,3,20,43,0.9285714285714286,0.5476190476190477,0.9767441860465116,0.4523809523809524,0.0714285714285714,0.4761904761904761
Mucosal Immunology,2012,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,46,33,53,53,20,7,26,54,0.8679245283018868,0.6226415094339622,0.9814814814814816,0.3773584905660377,0.1320754716981132,0.490566037735849
Mucosal Immunology,2013,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,82,54,89,89,35,7,47,91,0.9213483146067416,0.6067415730337079,0.978021978021978,0.3932584269662921,0.0786516853932584,0.5280898876404494
Mucosal Immunology,2014,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,111,69,117,117,48,6,63,119,0.9487179487179488,0.5897435897435898,0.9831932773109244,0.4102564102564102,0.0512820512820512,0.5384615384615384
Mucosal Immunology,2015,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,92,62,101,101,39,9,53,103,0.9108910891089108,0.6138613861386139,0.9805825242718448,0.3861386138613861,0.0891089108910891,0.5247524752475248
Mucosal Immunology,2016,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,102,85,122,122,37,20,65,123,0.8360655737704918,0.6967213114754098,0.991869918699187,0.3032786885245901,0.1639344262295081,0.5327868852459017
Mucosal Immunology,2017,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,99,80,114,114,34,15,65,115,0.868421052631579,0.7017543859649122,0.991304347826087,0.2982456140350877,0.131578947368421,0.5701754385964912
Mucosal Immunology,2018,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,112,100,131,131,31,19,81,133,0.8549618320610687,0.7633587786259542,0.9849624060150376,0.2366412213740458,0.1450381679389313,0.6183206106870229
Mucosal Immunology,2019,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,89,89,106,106,17,17,72,108,0.839622641509434,0.839622641509434,0.9814814814814816,0.160377358490566,0.160377358490566,0.6792452830188679
Mucosal Immunology,2020,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,46,54,63,63,9,17,37,64,0.7301587301587301,0.8571428571428571,0.984375,0.1428571428571428,0.2698412698412698,0.5873015873015873
Mucosal Immunology,2021,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,58,82,93,93,11,35,47,94,0.6236559139784946,0.8817204301075269,0.9893617021276596,0.1182795698924731,0.3763440860215054,0.5053763440860215
Mucosal Immunology,2022,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,37,70,72,72,2,35,35,72,0.5138888888888888,0.9722222222222222,1.0,0.0277777777777777,0.4861111111111111,0.4861111111111111
Mucosal Immunology,2023,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,16,55,55,55,0,39,16,55,0.2909090909090909,1.0,1.0,0.0,0.7090909090909091,0.2909090909090909
Mucosal Immunology,2024,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,37,83,84,84,1,47,36,84,0.4404761904761904,0.988095238095238,1.0,0.0119047619047619,0.5595238095238095,0.4285714285714285
Mucosal Immunology,2025,1935-3456,1,2013,Immunology,Immunology,MUCOSAL IMMUNOL,43,116,118,118,2,75,41,119,0.3644067796610169,0.9830508474576272,0.9915966386554622,0.0169491525423728,0.635593220338983,0.3474576271186441
Nature Genetics,2010,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,55,30,68,68,38,13,17,145,0.8088235294117647,0.4411764705882353,0.4689655172413793,0.5588235294117647,0.1911764705882352,0.25
Nature Genetics,2011,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,72,50,100,100,50,28,22,180,0.72,0.5,0.5555555555555556,0.5,0.28,0.22
Nature Genetics,2012,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,70,48,102,102,54,32,16,159,0.6862745098039216,0.4705882352941176,0.6415094339622641,0.5294117647058824,0.3137254901960784,0.1568627450980392
Nature Genetics,2013,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,76,57,111,111,54,35,22,192,0.6846846846846847,0.5135135135135135,0.578125,0.4864864864864865,0.3153153153153153,0.1981981981981982
Nature Genetics,2014,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,84,56,108,108,52,24,32,167,0.7777777777777778,0.5185185185185185,0.6467065868263473,0.4814814814814814,0.2222222222222222,0.2962962962962963
Nature Genetics,2015,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,96,85,134,134,49,38,47,183,0.7164179104477612,0.6343283582089553,0.73224043715847,0.3656716417910448,0.2835820895522388,0.3507462686567164
Nature Genetics,2016,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,81,103,137,137,34,56,47,175,0.5912408759124088,0.7518248175182481,0.7828571428571428,0.2481751824817518,0.4087591240875912,0.3430656934306569
Nature Genetics,2017,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,52,136,156,156,20,104,32,194,0.3333333333333333,0.8717948717948718,0.8041237113402062,0.1282051282051282,0.6666666666666666,0.2051282051282051
Nature Genetics,2018,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,44,111,118,118,7,74,37,149,0.3728813559322034,0.940677966101695,0.7919463087248322,0.059322033898305,0.6271186440677966,0.3135593220338983
Nature Genetics,2019,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,45,117,124,124,7,79,38,150,0.3629032258064516,0.9435483870967742,0.8266666666666667,0.0564516129032258,0.6370967741935484,0.3064516129032258
Nature Genetics,2020,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,53,108,110,110,2,57,51,121,0.4818181818181818,0.9818181818181818,0.9090909090909092,0.0181818181818181,0.5181818181818182,0.4636363636363636
Nature Genetics,2021,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,51,126,127,127,1,76,50,146,0.4015748031496063,0.9921259842519684,0.8698630136986302,0.0078740157480314,0.5984251968503937,0.3937007874015748
Nature Genetics,2022,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,62,127,137,137,10,75,52,147,0.4525547445255474,0.927007299270073,0.9319727891156464,0.072992700729927,0.5474452554744526,0.3795620437956204
Nature Genetics,2023,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,52,146,147,147,1,95,51,161,0.3537414965986394,0.9931972789115646,0.9130434782608696,0.0068027210884353,0.6462585034013606,0.3469387755102041
Nature Genetics,2024,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,85,192,197,197,5,112,80,216,0.4314720812182741,0.9746192893401016,0.9120370370370372,0.0253807106598984,0.5685279187817259,0.4060913705583756
Nature Genetics,2025,1546-1718,1,2013,Genetics & Heredity,Genetics & Heredity,NAT GENET,90,195,208,208,13,118,77,220,0.4326923076923077,0.9375,0.9454545454545454,0.0625,0.5673076923076923,0.3701923076923077
Nature Human Behaviour,2017,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,14,10,18,18,8,4,6,31,0.7777777777777778,0.5555555555555556,0.5806451612903226,0.4444444444444444,0.2222222222222222,0.3333333333333333
Nature Human Behaviour,2018,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,19,16,32,32,16,13,3,56,0.59375,0.5,0.5714285714285714,0.5,0.40625,0.09375
Nature Human Behaviour,2019,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,20,36,46,46,10,26,10,84,0.4347826086956521,0.782608695652174,0.5476190476190477,0.217391304347826,0.5652173913043478,0.217391304347826
Nature Human Behaviour,2020,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,19,52,62,62,10,43,9,95,0.3064516129032258,0.8387096774193549,0.6526315789473685,0.1612903225806451,0.6935483870967742,0.1451612903225806
Nature Human Behaviour,2021,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,34,67,82,82,15,48,19,127,0.4146341463414634,0.8170731707317073,0.6456692913385826,0.1829268292682926,0.5853658536585366,0.2317073170731707
Nature Human Behaviour,2022,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,30,55,69,69,14,39,16,111,0.4347826086956521,0.7971014492753623,0.6216216216216216,0.2028985507246377,0.5652173913043478,0.2318840579710145
Nature Human Behaviour,2023,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,23,61,75,75,14,52,9,123,0.3066666666666666,0.8133333333333334,0.6097560975609756,0.1866666666666666,0.6933333333333334,0.12
Nature Human Behaviour,2024,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,28,67,77,77,10,49,18,120,0.3636363636363636,0.8701298701298701,0.6416666666666667,0.1298701298701298,0.6363636363636364,0.2337662337662337
Nature Human Behaviour,2025,2397-3374,1,2013,Neurosciences,"Multidisciplinary Sciences; Neurosciences; Psychology, Experimental",NAT HUM BEHAV,34,80,91,91,11,57,23,139,0.3736263736263736,0.8791208791208791,0.6546762589928058,0.1208791208791208,0.6263736263736264,0.2527472527472527
Nature Immunology,2010,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,86,48,90,90,42,4,44,99,0.9555555555555556,0.5333333333333333,0.9090909090909092,0.4666666666666667,0.0444444444444444,0.4888888888888889
Nature Immunology,2011,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,107,58,114,114,56,7,51,120,0.9385964912280702,0.5087719298245614,0.95,0.4912280701754385,0.0614035087719298,0.4473684210526316
Nature Immunology,2012,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,77,48,83,83,35,6,42,92,0.927710843373494,0.5783132530120482,0.9021739130434784,0.4216867469879518,0.072289156626506,0.5060240963855421
Nature Immunology,2013,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,99,71,104,104,33,5,66,109,0.9519230769230768,0.6826923076923077,0.9541284403669724,0.3173076923076923,0.048076923076923,0.6346153846153846
Nature Immunology,2014,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,87,69,92,92,23,5,64,94,0.9456521739130436,0.75,0.9787234042553192,0.25,0.0543478260869565,0.6956521739130435
Nature Immunology,2015,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,89,83,96,96,13,7,76,100,0.9270833333333334,0.8645833333333334,0.96,0.1354166666666666,0.0729166666666666,0.7916666666666666
Nature Immunology,2016,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,98,102,121,121,19,23,79,127,0.8099173553719008,0.8429752066115702,0.952755905511811,0.1570247933884297,0.1900826446280991,0.6528925619834711
Nature Immunology,2017,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,66,88,98,98,10,32,56,103,0.673469387755102,0.8979591836734694,0.9514563106796116,0.1020408163265306,0.3265306122448979,0.5714285714285714
Nature Immunology,2018,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,51,88,92,92,4,41,47,93,0.5543478260869565,0.9565217391304348,0.989247311827957,0.0434782608695652,0.4456521739130434,0.5108695652173914
Nature Immunology,2019,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,36,113,113,113,0,77,36,116,0.3185840707964602,1.0,0.9741379310344828,0.0,0.6814159292035398,0.3185840707964602
Nature Immunology,2020,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,48,109,109,109,0,61,48,110,0.4403669724770642,1.0,0.990909090909091,0.0,0.5596330275229358,0.4403669724770642
Nature Immunology,2021,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,37,99,99,99,0,62,37,100,0.3737373737373737,1.0,0.99,0.0,0.6262626262626263,0.3737373737373737
Nature Immunology,2022,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,46,111,112,112,1,66,45,112,0.4107142857142857,0.9910714285714286,1.0,0.0089285714285714,0.5892857142857143,0.4017857142857143
Nature Immunology,2023,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,50,129,129,129,0,79,50,131,0.3875968992248062,1.0,0.9847328244274808,0.0,0.6124031007751938,0.3875968992248062
Nature Immunology,2024,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,47,140,140,140,0,93,47,140,0.3357142857142857,1.0,1.0,0.0,0.6642857142857143,0.3357142857142857
Nature Immunology,2025,1529-2916,1,2013,Immunology,Immunology,NAT IMMUNOL,58,134,134,134,0,76,58,137,0.4328358208955223,1.0,0.978102189781022,0.0,0.5671641791044776,0.4328358208955223
Nature Metabolism,2019,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,28,69,70,70,1,42,27,71,0.4,0.9857142857142858,0.9859154929577464,0.0142857142857142,0.6,0.3857142857142857
Nature Metabolism,2020,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,48,85,85,85,0,37,48,87,0.5647058823529412,1.0,0.9770114942528736,0.0,0.4352941176470588,0.5647058823529412
Nature Metabolism,2021,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,46,91,91,91,0,45,46,92,0.5054945054945055,1.0,0.9891304347826086,0.0,0.4945054945054945,0.5054945054945055
Nature Metabolism,2022,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,40,95,95,95,0,55,40,95,0.4210526315789473,1.0,1.0,0.0,0.5789473684210527,0.4210526315789473
Nature Metabolism,2023,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,47,110,110,110,0,63,47,112,0.4272727272727272,1.0,0.9821428571428572,0.0,0.5727272727272728,0.4272727272727272
Nature Metabolism,2024,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,52,110,111,111,1,59,51,116,0.4684684684684684,0.990990990990991,0.956896551724138,0.009009009009009,0.5315315315315315,0.4594594594594595
Nature Metabolism,2025,2522-5812,1,2013,Endocrinology & Metabolism,Endocrinology & Metabolism,NAT METAB,61,122,123,123,1,62,60,127,0.4959349593495935,0.991869918699187,0.968503937007874,0.008130081300813,0.5040650406504065,0.4878048780487805
Nature Neuroscience,2010,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,130,64,143,143,79,13,51,164,0.9090909090909092,0.4475524475524475,0.8719512195121951,0.5524475524475524,0.0909090909090909,0.3566433566433566
Nature Neuroscience,2011,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,146,79,170,170,91,24,55,197,0.8588235294117647,0.4647058823529412,0.8629441624365483,0.5352941176470588,0.1411764705882353,0.3235294117647059
Nature Neuroscience,2012,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,111,60,130,130,70,19,41,150,0.8538461538461538,0.4615384615384615,0.8666666666666667,0.5384615384615384,0.1461538461538461,0.3153846153846154
Nature Neuroscience,2013,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,145,111,186,186,75,41,70,202,0.7795698924731183,0.5967741935483871,0.9207920792079208,0.4032258064516129,0.2204301075268817,0.3763440860215054
Nature Neuroscience,2014,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,128,113,166,166,53,38,75,182,0.7710843373493976,0.6807228915662651,0.912087912087912,0.3192771084337349,0.2289156626506024,0.4518072289156626
Nature Neuroscience,2015,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,112,129,161,161,32,49,80,181,0.6956521739130435,0.8012422360248447,0.8895027624309392,0.1987577639751552,0.3043478260869565,0.4968944099378882
Nature Neuroscience,2016,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,55,125,136,136,11,81,44,161,0.4044117647058823,0.9191176470588236,0.84472049689441,0.0808823529411764,0.5955882352941176,0.3235294117647059
Nature Neuroscience,2017,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,38,143,146,146,3,108,35,159,0.2602739726027397,0.9794520547945206,0.9182389937106918,0.0205479452054794,0.7397260273972602,0.2397260273972602
Nature Neuroscience,2018,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,35,130,131,131,1,96,34,146,0.2671755725190839,0.9923664122137404,0.8972602739726028,0.0076335877862595,0.732824427480916,0.2595419847328244
Nature Neuroscience,2019,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,39,157,161,161,4,122,35,175,0.2422360248447205,0.9751552795031057,0.92,0.0248447204968944,0.7577639751552795,0.217391304347826
Nature Neuroscience,2020,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,46,120,122,122,2,76,44,130,0.3770491803278688,0.9836065573770492,0.9384615384615383,0.0163934426229508,0.6229508196721312,0.360655737704918
Nature Neuroscience,2021,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,48,130,132,132,2,84,46,137,0.3636363636363636,0.9848484848484848,0.9635036496350364,0.0151515151515151,0.6363636363636364,0.3484848484848485
Nature Neuroscience,2022,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,39,123,123,123,0,84,39,128,0.3170731707317073,1.0,0.9609375,0.0,0.6829268292682927,0.3170731707317073
Nature Neuroscience,2023,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,53,155,155,155,0,102,53,161,0.3419354838709677,1.0,0.9627329192546584,0.0,0.6580645161290323,0.3419354838709677
Nature Neuroscience,2024,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,82,176,178,178,2,96,80,182,0.4606741573033708,0.9887640449438202,0.978021978021978,0.0112359550561797,0.5393258426966292,0.449438202247191
Nature Neuroscience,2025,1546-1726,1,2013,Neurosciences,Neurosciences,NAT NEUROSCI,78,205,206,206,1,128,77,216,0.3786407766990291,0.9951456310679612,0.9537037037037036,0.0048543689320388,0.6213592233009708,0.3737864077669903
Neuro-Oncology,2010,1523-5866,0,,Clinical Neurology,Clinical Neurology; Oncology,NEURO-ONCOLOGY,53,26,65,65,39,12,14,124,0.8153846153846154,0.4,0.5241935483870968,0.6,0.1846153846153846,0.2153846153846154
Neuro-Oncology,2011,1523-5866,0,,Clinical Neurology,Clinical Neurology; Oncology,NEURO-ONCOLOGY,50,24,62,62,38,12,12,120,0.8064516129032258,0.3870967741935484,0.5166666666666667,0.6129032258064516,0.1935483870967742,0.1935483870967742
Neuro-Oncology,2012,1523-5866,0,,Clinical Neurology,Clinical Neurology; Oncology,NEURO-ONCOLOGY,58,45,75,75,30,17,28,132,0.7733333333333333,0.6,0.5681818181818182,0.4,0.2266666666666666,0.3733333333333333
